voltage_v,current_a,temp_c,vibration_g,failure
230.95,7.09,55.78,0.1081,0
213.74,14.12,58.35,0.1082,0
204.93,12.67,98.57,0.0973,1
232.97,10.9,66.73,0.1225,0
231.39,13.13,58.36,0.0595,0
227.15,13.76,66.98,0.0889,0
228.94,17.94,50.84,0.0795,0
260.98,11.61,78.11,0.0601,0
227.42,17.33,66.85,0.0358,0
235.1,8.75,71.69,0.0597,0
223.51,9.52,63.43,0.0724,0
232.95,18.4,68.76,0.111,1
227.62,16.87,65.57,0.1037,0
225.89,5.22,55.46,0.0587,0
248.19,3.24,87.37,0.0226,1
241.77,18.03,56.33,0.0754,1
231.37,11.48,68.85,0.0616,0
206.96,9.48,53.86,0.3114,1
226.39,13.04,53.64,0.0468,0
257.03,9.66,42.96,0.1935,0
227.69,12.02,68.12,0.0154,0
241.03,10.83,40.39,0.3216,1
244.42,10.51,53.85,0.0999,0
232.19,4.3,44.74,0.0712,0
221.58,7.88,84.7,0.0115,0
205.65,16.43,66.29,0.0692,0
236.84,15.07,81.41,0.0553,0
221.85,12.84,65.29,0.0406,0
231.76,15.21,58.83,0.2094,0
217.5,12.3,80.93,0.0193,0
227.35,5.16,69.27,0.219,0
230.34,7.55,67.01,0.1089,0
232.69,13.96,46.15,0.1071,0
218.85,5.03,70.94,0.0698,0
241.97,8.79,54.48,0.0693,0
224.03,9.15,37.97,0.058,0
213.26,13.02,79.67,0.0308,0
228.91,11.19,43.5,0.0853,0
230.34,12.75,52.4,0.1522,0
231.61,13.91,57.38,0.0136,0
243.62,13.43,32.05,0.11,0
227.64,15.45,57.25,0.0019,0
228.8,12.67,77.43,0.1511,0
218.97,8.03,63.22,0.0137,0
238.21,7.01,66.09,0.0762,0
231.84,13.61,23.3,0.0571,0
225.8,11.57,50.85,0.0436,0
210.95,11.94,34.6,0.0546,0
244.44,9.35,23.59,0.1345,0
217.72,11.72,64.1,0.0383,0
224.09,5.91,60.87,0.0348,0
233.58,6.37,56.33,0.0389,0
218.03,23.72,36.42,0.0419,1
215.06,3.36,55.71,0.1016,0
208.76,7.82,48.55,0.0832,0
237.21,7.29,59.73,0.0458,0
224.55,7.29,62.1,0.0195,0
259.27,10.13,53.27,0.0583,0
220.06,6.73,71.06,0.1332,0
220.79,14.79,61.41,0.0375,0
224.35,12.31,75.87,0.0255,0
232.43,13.79,31.69,0.0829,0
225.3,12.98,51.43,0.0363,0
236.12,9.17,80.28,0.0537,0
220.21,8.84,50.56,0.1873,0
216.18,17.26,64.32,0.1492,0
212.02,12.45,76.12,0.018,0
207.76,12.48,69.55,0.0449,0
224.82,12.39,65.65,0.0985,0
226.99,12.35,73.87,0.0725,0
223.69,6.19,48.81,0.1092,0
242.43,13.5,32.41,0.1008,0
242.28,22.25,60.99,0.0571,1
226.65,12.28,53.31,0.1417,0
212.06,18.93,59.58,0.0596,1
224.33,12.58,48.05,0.0504,0
224.0,13.21,90.09,0.0594,1
223.43,13.29,33.86,0.0497,0
223.02,4.24,53.07,0.0721,0
223.47,5.95,37.35,0.1327,0
226.13,11.29,92.23,0.0849,1
223.64,18.92,51.82,0.1074,1
232.08,10.15,84.97,0.1861,0
233.6,14.08,82.39,0.1059,0
220.89,8.26,57.01,0.072,0
242.71,15.79,75.19,0.0131,0
220.2,6.11,71.28,0.0179,0
213.82,16.32,71.47,0.0855,0
233.81,11.84,56.65,0.2202,0
221.83,11.25,63.04,0.0433,0
233.21,14.76,83.59,0.0209,0
205.96,17.4,55.88,0.092,0
243.92,5.76,61.28,0.1397,0
236.72,14.75,53.79,0.0834,0
215.0,5.38,42.46,0.0652,0
215.21,9.32,66.55,0.0234,0
246.72,1.92,27.45,0.0781,0
222.63,10.92,77.88,0.1906,0
221.66,12.8,40.7,0.1911,0
207.34,15.84,50.48,0.1133,0
226.49,13.27,61.57,0.0833,0
227.72,12.21,54.22,0.2417,0
237.15,15.72,66.46,0.0517,0
216.01,17.39,68.27,0.0696,0
214.8,16.2,39.95,0.0507,0
234.51,20.34,59.46,0.0924,1
240.07,9.87,47.65,0.1159,0
214.29,17.12,74.21,0.2013,0
240.82,6.13,87.67,0.0025,1
230.38,7.02,64.53,0.1106,0
240.92,11.95,28.95,0.0316,0
229.3,10.09,61.86,0.0536,0
204.78,14.82,39.63,0.0616,0
228.48,13.83,58.59,0.055,0
240.6,18.31,74.37,0.0997,1
221.06,14.17,39.53,0.1118,0
226.12,13.88,67.61,0.137,0
228.24,7.45,70.97,0.0967,0
201.0,10.99,47.04,0.0974,0
246.71,15.71,12.75,0.0237,0
220.99,23.75,72.88,0.0183,1
235.06,8.63,52.85,0.0782,0
229.13,16.71,59.52,0.0247,0
242.58,12.07,70.17,0.0417,0
234.06,12.48,71.46,0.0555,0
227.65,8.72,40.8,0.1434,0
221.06,10.09,60.55,0.1465,0
237.98,11.64,47.81,0.0638,0
211.27,15.54,67.04,0.0343,0
236.46,18.03,73.73,0.0183,1
219.01,10.07,65.69,0.0243,0
242.52,9.79,66.94,0.135,0
231.61,15.01,48.78,0.1858,0
236.44,11.01,53.81,0.0153,0
230.82,16.28,83.48,0.015,0
212.48,14.55,62.76,0.1935,0
221.39,9.63,67.75,0.0579,0
236.72,15.69,66.84,0.3096,1
231.67,13.99,64.03,0.0792,0
241.81,11.1,51.6,0.0309,0
234.03,13.86,55.06,0.1651,0
220.33,8.04,63.61,0.0959,0
222.04,10.38,35.43,0.1623,0
231.03,15.15,62.41,0.0327,0
206.86,10.92,49.6,0.3213,1
246.73,13.8,70.19,0.217,0
234.42,6.18,76.23,0.0674,0
242.27,11.75,89.53,0.1229,1
214.19,12.97,100.32,0.0703,1
242.45,9.51,73.54,0.166,0
252.31,12.45,50.31,0.2277,0
216.79,12.9,64.99,0.1434,0
237.71,7.9,28.08,0.2745,0
230.01,0.66,72.4,0.1611,0
214.56,8.37,40.4,0.0369,0
234.93,3.58,76.11,0.1123,0
238.34,14.9,75.49,0.0254,0
223.99,16.53,41.17,0.1777,0
241.66,7.31,61.9,0.0721,0
213.33,7.75,30.99,0.0363,0
215.05,10.5,38.6,0.07,0
231.37,9.33,63.68,0.0478,0
230.25,8.99,85.06,0.1131,1
222.83,5.11,40.45,0.1759,0
238.1,11.78,85.98,0.128,1
235.31,8.32,69.52,0.1118,0
238.58,5.7,59.64,0.0369,0
228.77,10.04,35.02,0.1049,0
236.03,12.53,39.81,0.0638,0
225.54,11.1,62.83,0.0267,0
250.54,14.01,45.59,0.1501,0
221.87,19.76,45.8,0.0438,1
251.05,11.8,52.2,0.0534,0
230.35,17.61,34.52,0.0869,0
216.24,6.32,53.99,0.1564,0
243.68,-1.29,44.37,0.1403,0
231.26,8.6,72.19,0.1019,0
238.51,10.36,63.96,0.102,0
242.24,7.19,47.57,0.0558,0
233.38,14.47,76.98,0.1193,0
224.08,9.52,71.32,0.1547,0
239.76,11.3,54.98,0.1423,0
230.01,11.85,32.17,0.1005,0
236.86,16.86,56.55,0.0375,0
208.46,9.54,69.16,0.0392,0
234.47,10.02,72.6,0.2418,0
223.61,16.91,52.1,0.0304,0
246.53,17.88,61.25,0.1399,0
236.23,17.86,74.14,0.0254,0
232.4,17.66,55.03,0.172,0
234.86,2.66,48.03,0.069,0
220.02,8.07,69.61,0.1878,0
246.23,20.2,65.96,0.0848,1
249.91,14.27,55.79,0.0482,0
233.93,19.05,70.38,0.0946,1
245.9,15.6,45.33,0.0509,0
224.31,14.09,58.92,0.0721,0
222.03,14.23,47.84,0.0635,0
230.41,11.39,69.6,0.162,0
234.35,12.16,59.32,0.0927,0
226.06,7.5,33.96,0.0268,0
235.38,9.8,81.61,0.1357,0
233.06,10.25,70.82,0.1484,0
220.02,13.49,68.52,0.0482,0
235.19,14.91,65.19,0.044,0
238.64,15.78,80.47,0.0983,0
231.71,19.62,65.38,0.119,1
241.53,15.78,39.94,0.0116,0
217.83,15.16,61.54,0.0721,0
234.68,6.69,55.96,0.055,0
218.3,5.56,51.9,0.0836,0
218.86,13.45,79.37,0.0951,0
223.69,10.79,89.66,0.0871,1
220.58,12.59,69.62,0.0694,0
224.52,7.62,50.44,0.0702,0
227.86,12.04,83.53,0.1418,0
238.37,10.02,30.96,0.1657,0
226.79,13.85,56.46,0.2266,0
214.14,14.41,64.73,0.1074,0
241.4,13.28,38.88,0.1611,0
221.63,7.5,47.52,0.0651,0
229.41,11.45,51.49,0.0904,0
234.47,18.77,71.76,0.0353,1
232.0,9.97,61.41,0.1248,0
240.94,9.31,59.63,0.0676,0
234.79,15.09,53.13,0.1523,0
221.39,9.76,66.75,0.0442,0
251.79,8.4,76.7,0.2383,0
231.94,9.25,57.03,0.1919,0
228.53,15.88,72.43,0.0712,0
239.64,11.23,73.89,0.0331,0
232.49,15.24,54.3,0.0387,0
233.99,16.73,63.69,0.0743,0
254.92,10.27,71.21,0.0165,0
227.25,11.36,50.68,0.0831,0
226.82,11.06,66.27,0.061,0
231.17,8.81,67.83,0.0131,0
240.72,16.01,43.66,0.1296,0
214.93,10.31,50.27,0.0428,0
210.34,7.85,49.85,0.1444,0
224.13,18.83,46.28,0.0092,1
213.66,11.09,79.56,0.0389,0
225.75,11.75,63.24,0.0513,0
235.02,9.7,68.29,0.0409,0
221.09,7.4,111.88,0.0502,1
215.73,6.03,40.69,0.1302,0
230.69,15.46,69.18,0.0435,0
238.63,9.74,33.95,0.0804,0
213.05,3.56,47.43,0.1054,0
238.2,8.73,70.52,0.069,0
238.17,10.86,48.92,0.0238,0
239.54,9.03,76.92,0.0813,0
242.18,13.99,46.93,0.0331,0
252.02,10.31,74.0,0.2044,0
226.44,15.43,83.61,0.0683,0
231.1,15.46,59.9,0.0817,0
225.84,7.99,68.83,0.0548,0
230.02,9.08,73.67,0.1056,0
245.33,16.22,84.94,0.0586,0
216.55,13.14,53.63,0.0793,0
221.39,14.78,65.9,0.1142,0
243.77,14.8,109.71,0.1492,1
240.2,9.28,64.55,0.0801,0
226.37,21.98,72.18,0.0265,1
238.54,15.94,72.77,0.1104,0
233.41,10.3,58.26,0.2397,0
245.0,16.14,34.1,0.0177,0
230.75,11.54,71.28,0.028,0
240.26,12.48,41.0,0.0624,0
256.42,9.52,72.87,0.0814,0
235.98,8.45,56.28,0.0907,0
230.49,15.1,59.69,0.0696,0
237.22,9.21,58.95,0.0233,0
226.35,8.9,53.21,0.2635,0
253.88,10.72,64.3,0.1283,0
231.8,7.69,42.05,0.051,0
227.27,12.2,68.13,0.0312,0
221.64,9.93,35.68,0.0537,0
240.97,16.0,64.6,0.0824,0
238.67,16.11,40.25,0.0192,0
225.03,11.94,39.75,0.1319,0
235.76,8.66,41.39,0.1266,0
214.91,11.18,48.14,0.2188,0
231.85,10.52,61.97,0.21,0
234.53,18.33,68.98,0.2042,1
247.07,10.66,41.81,0.0184,0
222.29,12.91,47.43,0.0833,0
217.22,14.58,35.43,0.161,0
221.05,17.81,76.64,0.0519,0
216.63,10.59,52.27,0.096,0
243.37,6.13,56.68,0.0937,0
245.49,12.49,58.09,0.0806,0
233.2,16.54,63.23,0.0193,0
242.21,13.53,43.53,0.1109,0
231.34,9.8,35.29,0.1039,0
229.05,10.65,36.84,0.0266,0
226.67,8.57,75.35,0.0593,0
226.9,11.09,54.9,0.0596,0
214.52,8.52,59.49,0.1923,0
232.64,13.56,63.32,0.0824,0
229.6,14.0,54.85,0.0602,0
237.45,12.34,45.57,0.1791,0
230.94,15.51,50.35,0.0186,0
228.37,16.91,47.48,0.0549,0
221.29,17.77,43.31,0.1155,0
230.72,12.51,84.04,0.1747,0
237.38,9.83,48.09,0.0484,0
218.57,3.23,65.57,0.1221,0
230.87,10.18,56.96,0.1158,0
232.33,6.9,29.04,0.0357,0
222.82,12.11,62.27,0.0679,0
224.12,15.25,66.27,0.1138,0
232.31,14.97,30.2,0.0391,0
218.67,15.3,43.71,0.089,0
233.5,6.04,63.78,0.0472,0
221.05,6.11,65.97,0.0356,0
240.63,17.14,94.19,0.0353,1
253.38,3.91,49.36,0.0105,0
221.39,14.79,68.63,0.049,0
235.34,11.24,56.14,0.1463,0
222.73,10.66,45.91,0.0919,0
240.41,12.79,37.6,0.0248,0
217.35,19.24,67.22,0.0788,1
234.81,8.82,60.19,0.0609,0
221.27,10.39,51.88,0.0263,0
227.93,16.49,44.25,0.1187,0
219.69,8.49,48.08,0.1454,0
238.22,15.39,43.91,0.0966,0
221.63,11.82,62.43,0.1039,0
235.52,3.03,61.26,0.0805,0
226.56,12.46,51.06,0.0646,0
228.86,12.36,53.05,0.1016,0
231.48,12.86,53.58,0.194,0
222.38,14.77,90.82,0.1788,1
232.1,14.38,60.19,0.0251,0
245.3,12.02,68.06,0.2204,0
222.22,16.58,31.05,0.053,0
241.72,10.51,33.46,0.0312,0
244.98,13.16,24.97,0.0673,0
221.84,8.5,52.14,0.1122,0
215.45,3.76,61.06,0.0959,0
233.02,8.87,70.26,0.1005,0
224.53,12.4,57.87,0.0361,0
248.69,5.58,43.87,0.158,0
230.35,8.43,55.34,0.141,0
221.98,18.9,56.58,0.0806,1
218.53,10.86,39.46,0.0262,0
240.9,13.81,58.12,0.1496,0
224.29,8.53,78.5,0.076,0
230.44,6.5,54.01,0.0939,0
239.56,7.94,68.81,0.0704,0
225.16,16.25,62.73,0.0726,0
229.54,10.83,37.8,0.0349,0
229.83,12.49,75.75,0.0774,0
236.83,9.16,62.75,0.0814,0
235.91,14.97,27.51,0.0393,0
227.8,17.62,46.21,0.0588,0
230.64,20.99,62.4,0.195,1
226.28,14.6,35.05,0.0887,0
215.22,8.13,47.51,0.062,0
232.58,4.5,45.06,0.0189,0
248.92,17.28,46.46,0.0148,0
221.16,4.61,58.85,0.0579,0
222.27,11.71,61.16,0.2233,0
221.29,16.07,61.25,0.0655,0
237.25,18.73,65.76,0.1439,1
234.48,8.41,73.99,0.0569,0
228.41,12.63,71.72,0.1038,0
220.82,11.51,42.6,0.1236,0
230.92,9.09,67.42,0.0552,0
214.35,16.97,31.94,0.0347,0
231.43,14.28,77.37,0.0259,0
238.72,7.24,69.94,0.0088,0
217.49,11.2,57.65,0.1488,0
214.67,10.49,44.86,0.0498,0
245.79,13.74,70.47,0.1928,0
223.88,19.63,38.95,0.1002,1
241.36,13.34,71.67,0.03,0
228.46,10.88,62.89,0.0222,0
228.38,11.61,53.62,0.129,0
234.38,13.61,63.16,0.1805,0
221.16,5.07,90.96,0.0169,1
231.32,16.45,41.39,0.0918,0
226.19,12.67,60.39,0.0983,0
216.8,11.5,54.24,0.0111,0
233.37,10.36,61.88,0.015,0
227.37,11.73,63.28,0.0606,0
228.43,8.18,76.18,0.0618,0
217.9,5.49,42.78,0.0548,0
245.91,14.13,80.69,0.2279,0
238.77,9.01,60.35,0.0084,0
239.64,12.9,32.69,0.0801,0
226.95,11.21,50.67,0.2063,0
212.71,17.17,64.31,0.018,0
249.53,13.9,67.6,0.0331,0
229.39,16.41,57.58,0.1052,0
222.51,15.04,53.21,0.0719,0
234.17,19.05,72.91,0.0212,1
241.67,5.74,71.14,0.0169,0
229.77,17.87,54.48,0.0505,0
242.79,8.84,47.57,0.0265,0
240.83,7.64,40.56,0.0159,0
219.24,7.0,57.36,0.1029,0
223.26,10.34,86.58,0.041,1
239.58,13.7,91.58,0.147,1
202.87,17.53,41.78,0.0085,0
228.51,4.37,70.69,0.014,0
215.69,13.21,58.83,0.0412,0
225.23,8.06,68.25,0.1153,0
227.01,6.98,102.28,0.1887,1
226.42,9.78,77.06,0.0348,0
224.48,12.38,83.75,0.0211,0
219.03,9.36,46.72,0.1085,0
252.92,7.06,28.5,0.0959,0
248.67,10.35,55.59,0.136,0
218.38,14.32,90.89,0.0231,1
245.82,13.6,80.77,0.0776,0
226.01,9.95,54.87,0.2118,0
231.29,11.28,69.15,0.0191,0
229.37,8.91,64.49,0.0511,0
223.4,12.9,40.98,0.0123,0
239.84,15.46,65.18,0.0447,0
231.26,8.84,81.04,0.0536,0
225.23,9.98,71.77,0.0869,0
216.95,14.26,39.76,0.1112,0
221.06,22.11,32.49,0.0307,1
213.59,14.74,84.61,0.0117,0
230.12,11.28,70.52,0.0212,0
218.03,7.83,80.24,0.0185,0
227.34,16.25,89.16,0.0271,1
243.7,8.73,42.83,0.0985,0
241.99,11.17,67.76,0.1101,0
229.68,10.45,56.48,0.3146,1
229.13,11.65,58.7,0.0165,0
248.8,8.2,55.31,0.2029,0
235.21,15.81,53.68,0.0279,0
226.72,13.75,53.82,0.0845,0
215.74,10.78,65.08,0.0677,0
233.94,11.04,58.59,0.0856,0
238.29,10.64,75.7,0.0115,0
223.68,12.48,44.87,0.1183,0
232.91,8.88,67.82,0.0534,0
226.36,7.81,41.48,0.0301,0
228.16,11.09,46.83,0.0381,0
205.12,14.57,57.93,0.0688,0
227.78,18.14,57.08,0.0338,1
239.69,12.73,65.2,0.0809,0
223.69,15.25,78.87,0.0527,0
230.53,15.26,77.61,0.1076,0
222.44,13.29,59.3,0.1483,0
233.6,13.83,87.58,0.1514,1
227.83,10.43,51.24,0.0653,0
220.61,9.07,60.02,0.0483,0
243.33,8.18,57.46,0.0814,0
239.29,11.24,69.58,0.1473,0
223.95,13.06,57.01,0.0676,0
234.98,10.61,60.33,0.0868,0
235.37,11.81,65.32,0.1298,0
236.42,6.05,81.08,0.0934,0
213.06,21.06,56.16,0.1226,1
240.07,18.41,68.15,0.0255,1
224.3,11.32,56.31,0.2073,0
226.42,13.16,66.48,0.1158,0
256.38,18.65,38.17,0.0803,1
233.02,15.17,76.87,0.0465,0
226.14,9.72,49.75,0.0538,0
207.95,14.05,41.79,0.1202,0
243.9,6.49,91.71,0.1076,1
216.55,13.09,73.96,0.2013,0
219.97,13.17,55.81,0.1689,0
226.69,4.53,40.72,0.0479,0
244.16,16.1,72.16,0.1542,0
237.73,13.76,57.87,0.182,0
228.42,10.69,70.03,0.1191,0
233.08,10.93,91.86,0.1079,1
224.0,15.37,54.94,0.131,0
231.4,9.64,65.82,0.0443,0
230.73,9.49,50.37,0.0759,0
239.69,9.02,47.05,0.0307,0
239.67,15.15,70.82,0.0602,0
234.94,14.55,49.97,0.0392,0
226.38,7.44,64.29,0.06,0
237.42,12.61,68.64,0.1043,0
229.08,13.16,64.89,0.1438,0
219.18,16.74,34.06,0.1658,0
225.97,10.37,31.78,0.0097,0
230.85,9.9,54.06,0.1374,0
239.1,14.09,44.87,0.0676,0
228.16,9.88,91.86,0.0896,1
217.91,14.66,64.29,0.042,0
230.57,12.93,53.92,0.3035,1
231.13,5.07,48.18,0.0617,0
231.86,10.99,78.78,0.0286,0
239.2,12.84,40.88,0.1001,0
240.19,14.83,46.84,0.2332,0
224.06,9.99,52.66,0.0312,0
223.84,8.72,77.69,0.0673,0
219.6,8.58,77.77,0.1253,0
236.99,12.76,56.18,0.0502,0
244.49,12.12,94.74,0.0561,1
226.85,9.22,74.78,0.0097,0
227.59,13.79,47.91,0.1081,0
244.67,12.82,41.65,0.0808,0
235.06,9.67,34.9,0.1584,0
234.36,9.68,50.97,0.1061,0
218.09,18.94,41.23,0.1104,1
236.79,3.4,61.4,0.098,0
220.71,5.88,47.88,0.2099,0
218.66,11.17,18.37,0.0378,0
226.53,15.94,71.13,0.0715,0
224.14,8.53,63.33,0.0422,0
227.78,14.32,49.65,0.1896,0
215.59,4.95,73.67,0.1051,0
239.59,10.97,63.29,0.1048,0
241.28,13.2,63.85,0.0808,0
210.53,15.44,71.61,0.0252,0
239.78,14.4,74.03,0.0181,0
221.89,4.47,76.35,0.0587,0
238.57,12.04,66.67,0.0599,0
229.32,9.13,54.92,0.0932,0
230.29,11.57,65.28,0.0811,0
228.15,10.74,45.05,0.1114,0
242.12,14.77,57.42,0.0652,0
217.6,11.88,55.43,0.1424,0
236.08,12.97,42.39,0.1089,0
241.01,12.24,83.37,0.0634,0
237.16,3.13,59.95,0.0132,0
253.25,12.15,42.71,0.0145,0
224.71,11.84,30.19,0.1083,0
239.57,13.95,35.39,0.0598,0
228.94,13.86,50.9,0.2273,0
242.33,4.79,72.7,0.0778,0
229.92,7.65,48.9,0.0167,0
226.12,12.32,66.84,0.0603,0
243.06,14.17,83.97,0.0906,0
225.08,10.74,56.23,0.0548,0
215.87,14.04,75.6,0.0736,0
224.83,19.83,40.51,0.0448,1
236.19,14.0,64.89,0.0539,0
243.92,17.57,53.72,0.0998,0
231.11,10.91,64.17,0.075,0
243.18,14.48,71.42,0.0024,0
216.42,16.09,52.61,0.1522,0
225.57,16.17,38.89,0.0362,0
227.11,3.85,42.77,0.077,0
228.85,9.69,41.36,0.031,0
230.84,15.44,55.01,0.2136,0
236.91,6.17,59.76,0.1529,0
225.55,8.72,36.56,0.0796,0
231.39,14.31,60.75,0.0275,0
229.55,9.05,47.94,0.0495,0
220.74,7.39,58.99,0.0868,0
228.86,17.48,73.98,0.0391,0
228.56,10.01,56.08,0.0234,0
228.35,7.55,63.11,0.0294,0
230.32,7.6,61.48,0.0431,0
230.76,17.01,62.05,0.2154,0
225.68,13.31,45.45,0.0704,0
242.73,17.28,66.06,0.0909,0
218.31,10.99,82.29,0.0785,0
222.79,12.36,49.52,0.1023,0
257.8,8.39,45.63,0.093,0
219.62,15.68,89.66,0.0075,1
216.46,7.87,35.4,0.1315,0
237.34,19.34,53.24,0.1753,1
209.23,7.53,53.55,0.0255,0
227.65,6.63,74.67,0.1605,0
251.46,13.38,56.62,0.1955,0
214.55,8.96,57.63,0.0859,0
210.18,9.97,95.38,0.11,1
215.01,16.2,65.64,0.0455,0
238.98,17.98,56.86,0.1577,0
241.25,12.33,80.5,0.0324,0
224.87,10.8,55.1,0.1761,0
236.83,10.66,69.56,0.0795,0
243.9,13.72,52.52,0.0367,0
247.87,2.69,52.4,0.0132,0
227.54,11.62,70.88,0.0484,0
206.99,7.72,74.06,0.1972,0
221.79,13.06,83.62,0.0634,0
225.73,11.15,65.01,0.1098,0
227.41,12.39,63.14,0.0379,0
228.12,12.71,82.55,0.1638,0
241.19,13.65,49.88,0.0467,0
242.74,8.81,79.9,0.1149,0
228.28,16.72,71.81,0.1288,0
240.98,12.53,74.82,0.2119,0
233.58,12.78,54.44,0.0546,0
230.65,11.81,80.35,0.1602,0
239.07,9.71,49.54,0.084,0
230.72,14.32,64.31,0.195,0
250.58,12.91,77.68,0.0478,0
215.62,20.24,69.0,0.0418,1
224.85,9.03,79.73,0.0788,0
228.73,17.61,39.31,0.159,0
234.39,11.93,48.19,0.1815,0
242.68,11.71,50.86,0.1101,0
229.76,8.5,58.53,0.1082,0
215.78,13.51,80.55,0.0681,0
238.43,11.28,48.02,0.0612,0
237.55,13.93,62.52,0.0324,0
210.58,8.31,27.27,0.0431,0
229.96,12.85,92.41,0.0297,1
214.1,12.09,44.0,0.1092,0
223.35,10.22,65.32,0.1274,0
220.97,12.43,66.47,0.0555,0
238.09,11.98,53.04,0.0817,0
231.17,14.19,54.23,0.0168,0
217.14,15.51,76.44,0.0615,0
238.8,14.0,38.44,0.1241,0
215.66,12.63,66.73,0.0433,0
233.3,7.84,46.03,0.0957,0
221.86,9.3,68.12,0.0945,0
226.34,15.55,58.98,0.1604,0
235.04,13.7,80.71,0.0484,0
235.21,10.45,50.69,0.0538,0
243.37,15.53,64.71,0.0565,0
229.18,9.4,41.83,0.0721,0
233.06,8.59,82.38,0.1599,0
225.62,16.01,70.27,0.0477,0
231.82,17.39,67.08,0.1246,0
234.39,10.01,90.29,0.0423,1
229.02,14.91,33.1,0.1914,0
211.96,15.48,65.41,0.1181,0
233.31,12.55,66.21,0.1233,0
233.65,11.22,27.94,0.1221,0
223.2,9.59,45.37,0.0523,0
217.16,12.61,45.02,0.0115,0
244.76,10.98,45.41,0.0861,0
234.91,16.24,42.8,0.0834,0
227.71,16.36,56.19,0.0539,0
218.63,11.8,56.51,0.0134,0
221.78,14.11,44.33,0.0752,0
243.03,13.65,62.6,0.0544,0
231.38,18.26,54.62,0.0721,1
224.49,12.01,84.07,0.0562,0
235.1,13.6,84.83,0.0549,0
221.86,11.47,65.61,0.0272,0
245.01,14.53,62.33,0.1183,0
243.53,10.14,48.84,0.0329,0
225.33,7.29,59.55,0.031,0
223.71,19.98,51.41,0.167,1
203.82,9.31,80.13,0.0313,0
215.18,7.25,42.32,0.0077,0
216.61,13.77,22.64,0.1007,0
231.35,12.22,63.81,0.1119,0
226.74,7.7,65.95,0.1659,0
216.55,12.62,84.26,0.1191,0
227.19,9.65,51.1,0.0532,0
235.05,7.02,68.42,0.0783,0
235.28,13.88,61.96,0.012,0
211.0,12.42,75.43,0.1263,0
228.72,14.54,71.04,0.101,0
216.17,8.77,71.52,0.1178,0
239.02,15.41,46.27,0.0169,0
237.84,8.13,44.21,0.0345,0
221.02,12.18,66.16,0.1925,0
222.34,10.2,63.93,0.0438,0
225.39,8.54,65.65,0.0732,0
207.47,14.4,44.71,0.0679,0
233.36,14.06,74.36,0.1098,0
227.27,11.09,60.72,0.0567,0
239.7,11.21,66.58,0.0456,0
219.02,12.16,59.85,0.0719,0
223.81,12.33,84.39,0.1469,0
214.93,8.46,62.4,0.1887,0
219.96,10.96,57.13,0.1081,0
218.18,8.53,38.24,0.1257,0
239.96,14.29,56.6,0.0702,0
223.02,2.83,87.42,0.1979,1
231.24,11.52,50.88,0.0759,0
226.19,14.66,69.61,0.0277,0
217.31,12.76,52.01,0.0624,0
228.32,9.23,55.41,0.0869,0
235.99,1.65,47.4,0.0266,0
217.92,13.37,49.26,0.0855,0
238.09,15.77,64.41,0.0491,0
221.5,11.47,39.69,0.0651,0
225.17,15.38,69.4,0.072,0
235.31,12.87,57.97,0.1735,0
223.37,11.93,50.57,0.123,0
230.38,13.86,78.07,0.1065,0
226.85,12.06,62.69,0.0792,0
231.29,17.03,53.62,0.0556,0
206.19,14.56,59.53,0.0491,0
211.7,12.22,63.94,0.0598,0
236.16,19.23,50.79,0.0971,1
240.37,9.88,61.5,0.1212,0
220.9,13.97,51.82,0.0628,0
227.56,14.15,74.15,0.0383,0
232.95,16.13,47.61,0.0421,0
236.93,13.44,74.9,0.0457,0
209.72,11.14,61.02,0.0813,0
221.14,11.83,29.54,0.131,0
226.67,13.94,85.71,0.0312,1
237.03,20.76,54.26,0.0638,1
254.98,6.03,49.47,0.1363,0
227.72,15.97,65.45,0.0464,0
215.93,16.25,55.53,0.1401,0
234.02,15.34,38.7,0.0629,0
243.21,12.26,62.3,0.111,0
231.08,10.3,53.66,0.0745,0
220.93,10.1,57.8,0.0152,0
239.58,15.83,49.17,0.016,0
236.64,15.51,61.84,0.0616,0
219.74,5.73,90.33,0.1502,1
233.81,8.68,71.39,0.0365,0
239.97,11.5,38.11,0.0383,0
241.82,10.0,74.75,0.1751,0
229.34,14.69,68.94,0.0794,0
226.42,9.97,57.54,0.292,0
242.27,23.24,74.21,0.0686,1
217.9,10.19,75.36,0.079,0
234.39,8.54,61.57,0.0828,0
216.3,16.17,62.03,0.0464,0
240.65,11.02,52.56,0.0249,0
227.42,15.6,66.16,0.1475,0
242.69,17.29,40.21,0.1276,0
234.91,16.28,79.59,0.0474,0
217.77,10.27,81.27,0.0481,0
244.25,5.86,66.59,0.2167,0
245.51,18.59,80.41,0.0797,1
238.82,6.72,63.09,0.0985,0
222.38,20.15,61.48,0.058,1
226.94,11.48,63.22,0.044,0
231.45,10.94,55.07,0.0326,0
222.96,9.94,83.06,0.0278,0
246.92,12.31,75.74,0.0491,0
231.44,9.44,74.81,0.095,0
202.97,13.79,73.89,0.1502,0
233.39,11.7,65.83,0.1671,0
226.52,7.66,40.21,0.0161,0
229.25,8.2,37.8,0.1953,0
226.31,10.82,56.24,0.0383,0
238.07,3.24,43.51,0.0792,0
241.2,5.69,64.94,0.1986,0
232.83,17.02,77.12,0.075,0
226.61,16.86,57.3,0.0573,0
229.59,15.75,48.18,0.1266,0
